#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://w3id.org/nfosi/
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-07-20
#curie_map: 
# nf: https://w3id.org/synapse/nfosi/vocab/
# personinfo: https://w3id.org/linkml/examples/personinfo/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# rdfs: http://www.w3.org/2000/01/rdf-schema#
# skos: http://www.w3.org/2004/02/skos/core#
# prov: http://www.w3.org/ns/prov#
# htan: https://raw.githubusercontent.com/ncihtan/data-models/main/HTAN.model.jsonld
# NCIT: http://purl.obolibrary.org/obo/NCIT_
# BTO: http://purl.obolibrary.org/obo/BTO_
# UBERON: http://purl.obolibrary.org/obo/UBERON_
# OBI: http://purl.obolibrary.org/obo/OBI_
# UO: http://purl.obolibrary.org/obo/UO_
# CL: http://purl.obolibrary.org/obo/CL_
# CHMO: http://purl.obolibrary.org/obo/CHMO_
# MI: http://purl.obolibrary.org/obo/MI_
# MMO: http://purl.obolibrary.org/obo/MMO_
# ERO: http://purl.obolibrary.org/obo/ERO_
# MAXO: http://purl.obolibrary.org/obo/MAXO_
# MONDO: http://purl.obolibrary.org/obo/MONDO_
# HP: http://purl.obolibrary.org/obo/HP_
# VT: http://purl.obolibrary.org/obo/VT_
# FMA: http://purl.obolibrary.org/obo/FMA_
# CLO: http://purl.obolibrary.org/obo/CLO_
# GENO: http://purl.obolibrary.org/obo/GENO_
# GO: http://purl.obolibrary.org/obo/GO_
# IAO: http://purl.obolibrary.org/obo/IAO_
# MS: http://purl.obolibrary.org/obo/MS_
# OMIABIS: http://purl.obolibrary.org/obo/OMIABIS_
# FBbi: http://purl.obolibrary.org/obo/FBbi_
# FBcv: http://purl.obolibrary.org/obo/FBcv_
# PATO: http://purl.obolibrary.org/obo/PATO_
# EFO: http://www.ebi.ac.uk/efo/EFO_
# EDAM: http://edamontology.org/
# BAO: http://www.bioassayontology.org/bao#BAO_
# SWO: http://www.ebi.ac.uk/swo/data/SWO_
# SNOMED: http://snomed.info/id/
# ENM: http://purl.enanomapper.org/onto/ENM_
# DCM: http://dicom.nema.org/resources/ontology/DCM/
# CHEMINF: http://semanticscience.org/resource/CHEMINF_
# CMPO: http://www.ebi.ac.uk/cmpo/CMPO_
# ZFA: http://purl.obolibrary.org/obo/ZFA_
# DOID: http://purl.obolibrary.org/obo/DOID_
# DUO: http://purl.obolibrary.org/obo/DUO_
# NBO: http://purl.obolibrary.org/obo/NBO_
# NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
# MESH: https://id.nlm.nih.gov/mesh/
# OMIM: https://omim.org/entry/
# rrid: https://identifiers.org/RRID:
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
nf:Data#primersequence	primersequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#probesequence	probesequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#promotersequence	promotersequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#proteininteractiondata	proteininteractiondata	skos:exactMatch		EDAM:data_0906		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#proteininteractionrawdata	proteininteractionrawdata	skos:exactMatch		EDAM:data_0905		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#proteomics	proteomics	skos:exactMatch		EDAM:topic_0121		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#rawcounts	rawcounts	skos:exactMatch		NCIT:C25463		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#referencesequence	referencesequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#report	report	skos:exactMatch		EDAM:data_2048		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#surveydata	surveydata	skos:exactMatch		OMIABIS:0000060		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#textdata	textdata	skos:exactMatch		EDAM:data_2526		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#volume	volume	skos:exactMatch		NCIT:C25335		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#weight	weight	skos:exactMatch		NCIT:C25208		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:DataFileFormatEnum#MATLABdata	MATLABdata	skos:exactMatch		EDAM:format_3626		skos:exactMatch	https://w3id.org/nfosi/						DataFileFormatEnum			
nf:DataFileFormatEnum#json	json	skos:exactMatch		EDAM:format_3464		skos:exactMatch	https://w3id.org/nfosi/						DataFileFormatEnum			
nf:DataFileFormatEnum#sqlite	sqlite	skos:exactMatch		EDAM:format_3621		skos:exactMatch	https://w3id.org/nfosi/						DataFileFormatEnum			
nf:DataFileFormatEnum#xml	xml	skos:exactMatch		EDAM:format_2332		skos:exactMatch	https://w3id.org/nfosi/						DataFileFormatEnum			
nf:DataFileFormatEnum#yaml	yaml	skos:exactMatch		EDAM:format_3750		skos:exactMatch	https://w3id.org/nfosi/						DataFileFormatEnum			
nf:DataSubtypeEnum#normalized	normalized	skos:exactMatch		OBI:0000451		skos:exactMatch	https://w3id.org/nfosi/						DataSubtypeEnum			
nf:DiagnosisEnum#22q-relatedschwannomatosis	22q-relatedschwannomatosis	skos:exactMatch		MONDO:1030016		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#HighGradeMalignantPeripheralNerveSheathTumor	HighGradeMalignantPeripheralNerveSheathTumor	skos:exactMatch		NCIT:C9030		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#Juvenilemyelomonocyticleukemia	Juvenilemyelomonocyticleukemia	skos:exactMatch		OMIM:607785		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#LZTR1-relatedschwannomatosis	LZTR1-relatedschwannomatosis	skos:exactMatch		MONDO:0014299		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#NF2-relatedschwannomatosis	NF2-relatedschwannomatosis	skos:exactMatch		MONDO:0007039		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#SMARCB1-relatedschwannomatosis	SMARCB1-relatedschwannomatosis	skos:exactMatch		MONDO:0024517		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#Schwannomatosis	Schwannomatosis	skos:exactMatch		NCIT:C6557		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#VestibularSchwannoma	VestibularSchwannoma	skos:exactMatch		NCIT:C3276		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DiagnosisEnum#atypicalneurofibroma	atypicalneurofibroma	skos:exactMatch		MONDO:0003306		skos:exactMatch	https://w3id.org/nfosi/						DiagnosisEnum			
nf:DocumentFileFormatEnum#ai	ai	skos:exactMatch		SWO:3000023		skos:exactMatch	https://w3id.org/nfosi/						DocumentFileFormatEnum			
nf:DocumentFileFormatEnum#doc	doc	skos:exactMatch		EDAM:format_3506		skos:exactMatch	https://w3id.org/nfosi/						DocumentFileFormatEnum			
nf:DocumentFileFormatEnum#html	html	skos:exactMatch		EDAM:format_2331		skos:exactMatch	https://w3id.org/nfosi/						DocumentFileFormatEnum			
nf:DocumentFileFormatEnum#hyperlink	hyperlink	skos:exactMatch		NCIT:C47919		skos:exactMatch	https://w3id.org/nfosi/						DocumentFileFormatEnum			
nf:DocumentFileFormatEnum#pdf	pdf	skos:exactMatch		EDAM:format_3508		skos:exactMatch	https://w3id.org/nfosi/						DocumentFileFormatEnum			
nf:DocumentFileFormatEnum#powerpoint	powerpoint	skos:exactMatch		EDAM:format_3838		skos:exactMatch	https://w3id.org/nfosi/						DocumentFileFormatEnum			
nf:DrugScreenAssayEnum#combinationlibraryscreen	combinationlibraryscreen	skos:exactMatch		ERO:0001686		skos:exactMatch	https://w3id.org/nfosi/						DrugScreenAssayEnum			
nf:DrugScreenAssayEnum#smallmoleculelibraryscreen	smallmoleculelibraryscreen	skos:exactMatch		ERO:0001726		skos:exactMatch	https://w3id.org/nfosi/						DrugScreenAssayEnum			
nf:DuoEnum#DUO:0000043	DUO:0000043	skos:exactMatch		DUO:0000043		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000020	DUO:0000020	skos:exactMatch		DUO:0000020		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000007	DUO:0000007	skos:exactMatch		DUO:0000007		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000021	DUO:0000021	skos:exactMatch		DUO:0000021		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000042	DUO:0000042	skos:exactMatch		DUO:0000042		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000016	DUO:0000016	skos:exactMatch		DUO:0000016		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000022	DUO:0000022	skos:exactMatch		DUO:0000022		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000006	DUO:0000006	skos:exactMatch		DUO:0000006		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000028	DUO:0000028	skos:exactMatch		DUO:0000028		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000015	DUO:0000015	skos:exactMatch		DUO:0000015		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000004	DUO:0000004	skos:exactMatch		DUO:0000004		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000046	DUO:0000046	skos:exactMatch		DUO:0000046		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000018	DUO:0000018	skos:exactMatch		DUO:0000018		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000045	DUO:0000045	skos:exactMatch		DUO:0000045		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000011	DUO:0000011	skos:exactMatch		DUO:0000011		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000044	DUO:0000044	skos:exactMatch		DUO:0000044		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000027	DUO:0000027	skos:exactMatch		DUO:0000027		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000024	DUO:0000024	skos:exactMatch		DUO:0000024		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000019	DUO:0000019	skos:exactMatch		DUO:0000019		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000012	DUO:0000012	skos:exactMatch		DUO:0000012		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000029	DUO:0000029	skos:exactMatch		DUO:0000029		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000025	DUO:0000025	skos:exactMatch		DUO:0000025		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:DuoEnum#DUO:0000026	DUO:0000026	skos:exactMatch		DUO:0000026		skos:exactMatch	https://w3id.org/nfosi/						DuoEnum			
nf:GenePerturbationEnum#knockdown	knockdown	skos:exactMatch		BAO:0002433		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationEnum			
nf:GenePerturbationEnum#knockout	knockout	skos:exactMatch		BAO:0002441		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationEnum			
nf:GenePerturbationEnum#overexpression	overexpression	skos:exactMatch		BAO:0002442		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationEnum			
nf:GenePerturbationMethodEnum#CRERecombinase	CRERecombinase	skos:exactMatch		NCIT:C17285		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationMethodEnum			
nf:GenePerturbationMethodEnum#CRISPR	CRISPR	skos:exactMatch		BAO:0010249		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationMethodEnum			
nf:GenePerturbationMethodEnum#RNAi	RNAi	skos:exactMatch		NCIT:C20153		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationMethodEnum			
nf:GenePerturbationTechnologyEnum#CRERecombinase	CRERecombinase	skos:exactMatch		NCIT:C17285		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationTechnologyEnum			
nf:GenePerturbationTechnologyEnum#RNAi	RNAi	skos:exactMatch		ERO:0001688		skos:exactMatch	https://w3id.org/nfosi/						GenePerturbationTechnologyEnum			
nf:GliomaFrontlineRegimenEnum#6-thioguanine	6-thioguanine	skos:exactMatch		NCIT:C876		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#BRAFinhibitor	BRAFinhibitor	skos:exactMatch		NCIT:C155322		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Bevacizumab	Bevacizumab	skos:exactMatch		NCIT:C2039		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Cabozantinib	Cabozantinib	skos:exactMatch		NCIT:C52200		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Carboplatinum	Carboplatinum	skos:exactMatch		NCIT:C1282		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#ClinicalTrialorOthers	ClinicalTrialorOthers	skos:exactMatch		NCIT:C71104		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Etoposide	Etoposide	skos:exactMatch		NCIT:C491		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Irinotecan	Irinotecan	skos:exactMatch		NCIT:C62040		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Lomustine	Lomustine	skos:exactMatch		NCIT:C617		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#MEKinhibitor	MEKinhibitor	skos:exactMatch		NCIT:C69145		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Methotrexate	Methotrexate	skos:exactMatch		NCIT:C642		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#PolyICLC	PolyICLC	skos:exactMatch		NCIT:C1198		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Procarbazine	Procarbazine	skos:exactMatch		NCIT:C62072		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Radiation	Radiation	skos:exactMatch		NCIT:C58009		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Surgery	Surgery	skos:exactMatch		NCIT:C17173		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Temozolomide	Temozolomide	skos:exactMatch		NCIT:C1244		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Vinblastine	Vinblastine	skos:exactMatch		NCIT:C930		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Vincristine	Vincristine	skos:exactMatch		NCIT:C933		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#Vinorelbine	Vinorelbine	skos:exactMatch		NCIT:C1275		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaFrontlineRegimenEnum#mTORinhibitor	mTORinhibitor	skos:exactMatch		NCIT:C2201		skos:exactMatch	https://w3id.org/nfosi/						GliomaFrontlineRegimenEnum			
nf:GliomaLocationEnum#Brainstem	Brainstem	skos:exactMatch		NCIT:C12441		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaLocationEnum#Cerebellum	Cerebellum	skos:exactMatch		NCIT:C12445		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaLocationEnum#Cortical–FrontalLobe	Cortical–FrontalLobe	skos:exactMatch		NCIT:C12352		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaLocationEnum#Cortical–OccipitalLobe	Cortical–OccipitalLobe	skos:exactMatch		NCIT:C12355		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaLocationEnum#Cortical–ParietalLobe	Cortical–ParietalLobe	skos:exactMatch		NCIT:C12354		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaLocationEnum#Cortical–TemporalLobe	Cortical–TemporalLobe	skos:exactMatch		NCIT:C12353		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaLocationEnum#SpinalCord	SpinalCord	skos:exactMatch		NCIT:C12464		skos:exactMatch	https://w3id.org/nfosi/						GliomaLocationEnum			
nf:GliomaPathologicDiagnosisEnum#Angiocentricglioma	Angiocentricglioma	skos:exactMatch		NCIT:C92552		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Astroblastoma	Astroblastoma	skos:exactMatch		NCIT:C4324		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Centralneurocytoma	Centralneurocytoma	skos:exactMatch		NCIT:C3791		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Desmoplasticinfantileganglioglioma/astrocytoma	Desmoplasticinfantileganglioglioma/astrocytoma	skos:exactMatch		MONDO:0016731		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Diffuseastrocytoma,MYB-orMYBL1-altered	Diffuseastrocytoma,MYB-orMYBL1-altered	skos:exactMatch		NCIT:C185196		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Diffuseleptomeningealglioneuronaltumor	Diffuseleptomeningealglioneuronaltumor	skos:exactMatch		NCIT:C129424		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Diffuselow-gradeglioma,MAPKpathwayaltered	Diffuselow-gradeglioma,MAPKpathwayaltered	skos:exactMatch		NCIT:C185218		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Dysembryoplasticneuroepithelialtumor	Dysembryoplasticneuroepithelialtumor	skos:exactMatch		NCIT:C9505		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Gangliocytoma	Gangliocytoma	skos:exactMatch		NCIT:C6934		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Ganglioglioma	Ganglioglioma	skos:exactMatch		NCIT:C3788		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Lowgradeglioma,NOS	Lowgradeglioma,NOS	skos:exactMatch		NCIT:C132067		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Multinodularandvacuolatingneuronaltumor	Multinodularandvacuolatingneuronaltumor	skos:exactMatch		NCIT:C129427		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Oligodendroglioma	Oligodendroglioma	skos:exactMatch		NCIT:C3288		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Other	Other	skos:exactMatch		NCIT:C17649		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Pilocyticastrocytoma	Pilocyticastrocytoma	skos:exactMatch		NCIT:C4047		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Pilomyxoidastrocytoma	Pilomyxoidastrocytoma	skos:exactMatch		NCIT:C40315		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Pleomorphicxanthoastrocytoma	Pleomorphicxanthoastrocytoma	skos:exactMatch		NCIT:C4323		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Polymorphouslow-gradeneuroepithelialtumoroftheyoung	Polymorphouslow-gradeneuroepithelialtumoroftheyoung	skos:exactMatch		NCIT:C180378		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Rosette-formingglioneuronaltumor	Rosette-formingglioneuronaltumor	skos:exactMatch		NCIT:C129431		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:GliomaPathologicDiagnosisEnum#Subependymalgiantcellastrocytoma	Subependymalgiantcellastrocytoma	skos:exactMatch		NCIT:C3696		skos:exactMatch	https://w3id.org/nfosi/						GliomaPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Anaplasticastrocytoma	Anaplasticastrocytoma	skos:exactMatch		NCIT:C9477		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Anaplasticpilocyticastrocytoma	Anaplasticpilocyticastrocytoma	skos:exactMatch		MONDO:0971118		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Diffusehemisphericglioma,H3G34-mutant,WHOgrade4	Diffusehemisphericglioma,H3G34-mutant,WHOgrade4	skos:exactMatch		NCIT:C185371		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Diffusemidlineglioma,EGFRmutantsubtype,WHOgrade4	Diffusemidlineglioma,EGFRmutantsubtype,WHOgrade4	skos:exactMatch		NCIT:C185369		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Diffusemidlineglioma,H3K27-mutantsubtype,WHOgrade4	Diffusemidlineglioma,H3K27-mutantsubtype,WHOgrade4	skos:exactMatch		NCIT:C129309		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Diffusepediatric-typehigh-gradeglioma,H3-wildtypeandIDH-wildtype,WHOgrade4	Diffusepediatric-typehigh-gradeglioma,H3-wildtypeandIDH-wildtype,WHOgrade4	skos:exactMatch		NCIT:C185467		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Glioblastoma,WHOgrade4	Glioblastoma,WHOgrade4	skos:exactMatch		NCIT:C200758		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Highgradeastrocytomawithpiloidfeatures	Highgradeastrocytomawithpiloidfeatures	skos:exactMatch		NCIT:C185879		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#HighgradegliomaNOS(NotOtherwiseSpecified)	HighgradegliomaNOS(NotOtherwiseSpecified)	skos:exactMatch		NCIT:C4822		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Infant-typehemisphericglioma	Infant-typehemisphericglioma	skos:exactMatch		NCIT:C185471		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Other	Other	skos:exactMatch		NCIT:C17649		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HGGPathologicDiagnosisEnum#Pleomorphicxanthoastrocytoma,WHOgrade3	Pleomorphicxanthoastrocytoma,WHOgrade3	skos:exactMatch		NCIT:C4323		skos:exactMatch	https://w3id.org/nfosi/						HGGPathologicDiagnosisEnum			
nf:HumanAgeGroupEnum#Adolescent	Adolescent	skos:exactMatch		MESH:D000293		skos:exactMatch	https://w3id.org/nfosi/						HumanAgeGroupEnum			
nf:HumanAgeGroupEnum#Adult	Adult	skos:exactMatch		MESH:D000328		skos:exactMatch	https://w3id.org/nfosi/						HumanAgeGroupEnum			
nf:HumanAgeGroupEnum#Child	Child	skos:exactMatch		MESH:D002648		skos:exactMatch	https://w3id.org/nfosi/						HumanAgeGroupEnum			
nf:HumanAgeGroupEnum#Infant	Infant	skos:exactMatch		MESH:D007223		skos:exactMatch	https://w3id.org/nfosi/						HumanAgeGroupEnum			
nf:ImagingAssayEnum#3Delectronmicroscopy	3Delectronmicroscopy	skos:exactMatch		MI:0410		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#3Dimaging	3Dimaging	skos:exactMatch		NCIT:C18485		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#FluorescenceInSituHybridization	FluorescenceInSituHybridization	skos:exactMatch		NCIT:C17563		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#Magnetization-PreparedRapidGradientEchoMRI	Magnetization-PreparedRapidGradientEchoMRI	skos:exactMatch		NCIT:C118462		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#atomicforcemicroscopy	atomicforcemicroscopy	skos:exactMatch		CHMO:0000113		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#autoradiography	autoradiography	skos:exactMatch		ERO:0000716		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#brightfieldmicroscopy	brightfieldmicroscopy	skos:exactMatch		CHMO:0000104		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#confocalmicroscopy	confocalmicroscopy	skos:exactMatch		BAO:0000453		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#conventionalMRI	conventionalMRI	skos:exactMatch		NCIT:C175525		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
